id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
36405120,Luxury Suite,266483288,33 Solonos Suites,,ΚΟΛΩΝΑΚΙ,37.97818,23.7387,Hotel room,195,1,0,,,3,89,0,
36405497,Superior Suite,266483288,33 Solonos Suites,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97805,23.73756,Hotel room,125,1,0,,,3,90,0,
36409714,"Brand new, one bedroom apartment near Acropolis",150735753,Michael,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96479,23.73118,Entire home/apt,45,3,8,2021-10-04,0.27,1,51,6,00001331976
36412346,Modern Studio 2 -Good Location,2718115,Alex & Maria | Preffered |,,ΓΟΥΔΙ,37.98032,23.75749,Entire home/apt,51,2,14,2020-03-05,0.49,24,155,0,
36412791,Modern Studio 3-Good Location,2718115,Alex & Maria | Preffered |,,ΓΟΥΔΙ,37.98032,23.75749,Entire home/apt,51,2,12,2021-03-29,0.42,24,0,2,
36414117,Athens View Loft 07,75211014,Chryssa,,ΣΤΑΔΙΟ,37.96723,23.73885,Entire home/apt,96,2,4,2021-08-29,0.65,9,347,4,00000749999
36415149,Athens View Loft 08,75211014,Chryssa,,ΣΤΑΔΙΟ,37.96712,23.73681,Entire home/apt,117,2,13,2021-11-15,0.44,9,259,8,00000750020
36430032,Amazing renovated apartment!!!,144615755,Melina,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98787,23.76023,Entire home/apt,52,3,5,2021-12-06,0.18,2,355,4,00000898464
36431417,5' To Acropolis Museum_Stunning Studio Apartment۩,153592692,Liroy & Tal,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96541,23.72667,Entire home/apt,36,2,51,2021-11-28,1.87,15,177,30,00000675481
36431747,Deluxe triple room- Still Athens hotel,26052586,StillAthens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97952,23.72836,Hotel room,98,1,0,,,13,0,0,
36432528,"Lycabettus Hidden Gem~King Beds, Netflix, Washer",153592692,Liroy & Tal,,ΛΥΚΑΒΗΤΤΟΣ,37.98164,23.74806,Entire home/apt,86,2,60,2021-12-05,2.13,15,169,31,00000815658
36432826,"Relax in this breezy 1BDR Condo, 17' to Acropolis!",173384199,Giorgos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96284,23.72736,Entire home/apt,63,31,9,2020-02-15,0.30,29,83,0,00000831705
36433182,Deluxe 4 persons room- Still Athens hotel,26052586,StillAthens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97765,23.72774,Hotel room,125,1,0,,,13,0,0,
36433822,"Cosy Studio 4U
Gazi - Center Athens",8852839,Roni,,ΒΟΤΑΝΙΚΟΣ,37.98005,23.70892,Entire home/apt,49,2,10,2021-11-24,0.34,2,122,1,00000766573
36435022,Near Center Quiet Apt 100 meters from Metro,21088834,Spiros,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.00098,23.72095,Entire home/apt,28,2,25,2021-11-04,0.85,2,346,6,00000687952
36435515,Unwind your mind in this 1BDR Condo near metro!,173384199,Giorgos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99709,23.72335,Entire home/apt,39,1,9,2021-10-16,0.58,29,180,7,00000831498
36436213,Πλατων,216125743,Petros,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.99486,23.71168,Entire home/apt,40,1,0,,,1,172,0,
36440918,Athenian House Beside The Acropolis,32371212,Versaweiss,,ΘΗΣΕΙΟ,37.97541,23.71774,Entire home/apt,87,1,157,2021-12-02,5.34,8,192,65,00001139302
36442638,Liberty Park Place,273306756,Alexandros,,ΙΛΙΣΙΑ,37.97615,23.74941,Entire home/apt,55,2,0,,,2,363,0,
36445542,Small cosy apartment in center & close to metro!,256006338,Leo,,ΠΑΓΚΡΑΤΙ,37.97173,23.74806,Entire home/apt,24,2,42,2021-10-08,1.44,2,0,27,00000766846
36449912,“Mavili” - Beautiful apartment with character,274054406,Maria,,ΑΜΠΕΛΟΚΗΠΟΙ,37.9839,23.75742,Entire home/apt,45,1,0,,,2,20,0,00000770998
36451266,Colorful studio 4 minutes from the Metro,45584803,Adamantia,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99134,23.76483,Entire home/apt,28,1,59,2021-11-28,2.00,1,356,13,00000767103
36463263,NEOCLASSICAL BEAUTY IN THE HIP CENTER OF ATHENS,42569964,Aggeliki,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98879,23.73542,Entire home/apt,80,2,15,2021-11-05,0.54,1,129,7,00000871894
36465079,Stylish studio below the Acropolis,135482103,Anna,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97022,23.7307,Entire home/apt,62,1,8,2021-09-19,0.27,9,0,7,00001178023
36465293,Central Athens near Acropolis 2min metro 3rd AZUR,39042147,Nestor,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98399,23.72375,Entire home/apt,29,2,72,2021-12-19,2.43,10,289,35,00000131587
36469415,"Penthouse archeol musiem 3BDR, balcony, airprinter",274200304,Elias,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98714,23.72963,Entire home/apt,42,3,45,2021-12-10,1.55,1,352,21,00000774110
36480197,Experience an easy living flat at Koukaki,34499386,Senia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96487,23.72271,Entire home/apt,38,1,13,2021-08-18,0.44,1,0,7,
36493006,“Lycabettus hill’s house 2”,130857493,Maria,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98757,23.74849,Entire home/apt,35,2,5,2019-09-22,0.17,2,0,0,
36498220,Family studio,274420505,Stavros,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99328,23.72667,Entire home/apt,35,2,1,2019-09-02,0.04,1,90,0,
36504271,Elegant Suite @ the Heart of Athens/Acropolis View,18760819,Kostas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97852,23.72885,Entire home/apt,155,1,9,2021-07-20,0.59,12,346,4,Ε.Σ.Λ. 1107344
36505308,Athens Homely Apartment for 2 people,182138413,Athens Stay,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98574,23.72387,Entire home/apt,39,1,44,2021-12-05,2.13,7,358,42,00001079235
36509775,Urban Jungle Apartment in the Middle of Athens,251730165,Solonos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98613,23.74023,Entire home/apt,32,1,27,2021-12-08,0.92,12,170,15,00000606677
36511656,Modern City Center Apartment,40284768,Thiseas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98248,23.72879,Entire home/apt,49,1,22,2021-09-24,0.74,1,365,5,00000779120
36527902,"Acropolis stay, 100 Mbps in Koukaki",11777249,Maria,,ΑΚΡΟΠΟΛΗ,37.96243,23.7188,Entire home/apt,66,1,26,2021-11-18,0.88,2,225,8,00000866647
36532912,Ολα γυρω σας .....,26616970,Marina,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95372,23.718,Entire home/apt,50,4,0,,,1,358,0,
36534586,DOWNTOWN DESIGNER LOFT 1 - ACROPOLIS VIEW ROOFTOP,36153148,Anna & Efi,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97656,23.7301,Entire home/apt,143,2,76,2021-12-08,2.57,6,338,46,Exempt
36534700,Efrosini' s apartment,273060870,Kleisthenis,,ΓΚΥΖΗ,37.99168,23.74692,Entire home/apt,37,4,1,2019-10-26,0.04,2,0,0,00000878095
36537671,"Φωτεινό και ευχάριστο διαμέρισμα ""Μαβίλη""",274054406,Maria,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98473,23.75789,Entire home/apt,45,1,3,2019-11-13,0.11,2,169,0,00000770998
36539400,58m² homm 2bd Apartment Konstantinoupoleos str,29927830,Homm ®,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99677,23.71999,Entire home/apt,35,1,7,2021-10-16,0.24,153,294,6,00001105165
36540385,Love room 2,91702578,Χρήστος,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99638,23.72697,Private room,15,1,54,2021-12-10,1.83,12,82,19,00000778498
36541022,Deluxe double room 2- Still Athens hotel,26052586,StillAthens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97753,23.72789,Hotel room,65,1,0,,,13,0,0,
36541611,Deluxe double room 3- Still Athens hotel,26052586,StillAthens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97963,23.72832,Hotel room,62,1,0,,,13,0,0,
36542507,Deluxe double room 4- Still Athens hotel,26052586,StillAthens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97928,23.72816,Hotel room,65,1,0,,,13,0,0,
36543024,Deluxe triple room 2 - Still Athens hotel,26052586,StillAthens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97791,23.72819,Hotel room,85,1,0,,,13,0,0,
36543610,Deluxe triple room 3- Still Athens hotel,26052586,StillAthens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97963,23.72816,Hotel room,85,1,0,,,13,0,0,
36543895,Deluxe triple room 4- Still Athens hotel,26052586,StillAthens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97765,23.72849,Hotel room,85,1,3,2019-09-28,0.10,13,0,0,
36544510,PAME House Hotel - Junior Suite w/ balcony,246740983,PAME Hotels,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9781,23.725,Private room,128,1,0,,,13,365,0,00000607794
36545146,Two bedroom apartment 3 minutes to metro Green ln,187720552,Marianna,,ΝΙΡΒΑΝΑ,38.00857,23.72795,Entire home/apt,45,4,2,2021-08-13,0.07,37,179,1,00000457725
36545708,PAME House Hotel - Suite w/ Terrace-Near Acropolis,246740983,PAME Hotels,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9781,23.725,Private room,162,1,0,,,13,352,0,00000607794
36548380,AthensHub,131678220,Nikolaos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98748,23.71925,Entire home/apt,32,2,52,2021-11-01,1.75,1,52,17,00001306215
36549462,Elegant and contemporary Kipseli apartment,34643286,Stavros,,ΝΕΑ ΚΥΨΕΛΗ,38.00032,23.74387,Entire home/apt,35,2,50,2021-10-12,1.79,5,319,23,00000879882
36553393,Liberty Park place*,273306756,Alexandros,,ΙΛΙΣΙΑ,37.97565,23.74951,Entire home/apt,55,3,0,,,2,365,0,
36561593,Athens Boutique Pod (Syntagma Square),274770804,Andreas-Ilias,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97534,23.7339,Entire home/apt,62,1,117,2021-12-12,4.27,1,339,55,00001076983
36576119,Deluxe 4persons room number 2- Still Athens hotel,26052586,StillAthens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97726,23.72797,Hotel room,105,1,0,,,13,0,0,
36576397,Anemoni Classic close to Acropolis district,149346682,Myvacations,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96616,23.73281,Entire home/apt,83,2,14,2020-11-09,0.48,31,328,0,00001011707
36576653,Deluxe 4persons room number 3- Still Athens hotel,26052586,StillAthens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97776,23.72819,Hotel room,105,1,1,2019-08-08,0.03,13,0,0,
36576831,AthensBlues Kolonaki 2 Bedroom Flat,274954596,AthensBlues,,ΛΥΚΑΒΗΤΤΟΣ,37.98075,23.74331,Entire home/apt,80,2,20,2021-08-13,0.72,4,305,6,
36576998,Deluxe 4persons room number 4-Still Athens hotel,26052586,StillAthens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97736,23.72752,Hotel room,105,1,0,,,13,0,0,
36582624,Central modern fully equipped double bed Studio,182156346,Maryland,,ΑΝΩ ΚΥΨΕΛΗ,38.00564,23.73653,Entire home/apt,22,1,6,2021-10-18,0.21,9,356,2,00001092250
36583547,Modern Minimalist 3BD Apartment in Hilton District,20104194,Upstreet,,ΠΑΓΚΡΑΤΙ,37.9722,23.74708,Entire home/apt,91,1,40,2021-11-22,1.41,74,356,17,00000818874
36597376,Filoxenia in Athens❤️,208728172,Eleftheria,,ΠΑΓΚΡΑΤΙ,37.96622,23.75408,Entire home/apt,39,2,7,2019-12-08,0.24,1,53,0,022485415
36614600,Alfa Romantic,275215881,Αλέξανδρος,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98686,23.7345,Entire home/apt,52,2,36,2020-08-25,1.24,3,0,0,00000851812
36614766,Luxury room in 3 bedroom apartment Ambelokipi,187720552,Marianna,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98859,23.76404,Private room,25,5,3,2021-05-11,0.19,37,226,2,00000457893
36624897,Athenian Hub Luxe Loft,111153895,Vassilis,,ΠΟΛΥΓΩΝΟ,37.99506,23.75187,Entire home/apt,43,2,12,2021-07-08,0.41,2,296,3,00000771437
36625329,"Orchid Athens Rooftop Studio, big terrace!",149346682,Myvacations,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96679,23.73218,Entire home/apt,47,2,24,2021-10-16,0.83,31,349,16,00000768843
36626892,NS PLACE Modern Apartment Acropolis view,20609102,NSplace,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97666,23.72616,Entire home/apt,280,1,5,2021-10-17,0.43,6,346,5,0206K124K0300201
36630200,New Koukaki Studio by the Acropolis hill,236683970,Lenny & Soul,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96325,23.72153,Entire home/apt,60,2,21,2021-07-18,0.71,7,90,1,00001284803
36631484,"EVANTHIA'S 2-SPACIOUS,CENTRAL, 2 BDR APART+BALCONY",109352608,Evanthia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98361,23.73563,Entire home/apt,80,2,7,2020-03-16,0.27,2,77,0,
36634345,"Best Family House,Acropolis view,5 min from metro",275349506,Maria,,ΚΟΛΩΝΟΣ,37.99223,23.71637,Entire home/apt,45,1,52,2021-11-28,1.80,1,243,9,00001360100
36636547,Classy and stylish apartment next to Hilton,47617379,Athens Houses,,ΓΟΥΔΙ,37.98335,23.76171,Entire home/apt,39,2,31,2021-12-02,1.05,8,356,13,
36648320,Acropolis View Cozy Apartment with 60mq balcony.,44502202,Valiana,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96362,23.73275,Entire home/apt,59,2,27,2019-12-31,0.93,2,318,0,00000802784
36650478,Luxurious Apartment close to Acropolis Museum,25485075,Nikolaos,,ΖΑΠΠΕΙΟ,37.969498,23.731466,Entire home/apt,207,3,14,2021-11-28,0.51,3,306,10,00001361712
36652776,"Cosy, alternative  studio in Exarchia, Athens",182786997,Natasha,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98526,23.73277,Entire home/apt,39,2,14,2021-11-14,0.51,6,178,5,00000989396
36659907,✴NEW Beautifully Renovated & Centrally Located✴,73237367,Judy,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96175,23.73213,Entire home/apt,65,3,12,2020-02-16,0.44,1,141,0,
36662178,under the hill,99339175,Mary,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96331,23.72206,Entire home/apt,44,2,51,2021-10-16,1.72,1,223,7,00001280789
36662690,I-DIVA Luxury Houses,100623672,Ioanna,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,37.99936,23.73284,Entire home/apt,50,1,0,,,1,365,0,
36667483,Popi'sLiving - Apartment in the center of Athens,275594211,Popi,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98995,23.76188,Entire home/apt,35,2,45,2021-12-19,1.55,1,350,23,00000782926
36672315,"Cosy, alternative flat in Exarchia -Athens",182786997,Natasha,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98396,23.73239,Entire home/apt,38,2,15,2021-10-27,0.55,6,363,10,00000989443
36679434,Swim with a view (360°) in the centre of Athens,4664426,Vassilis,,ΚΟΛΩΝΑΚΙ,37.9797,23.73917,Entire home/apt,800,3,18,2021-09-26,0.62,2,229,8,00000796189
36679635,Renovated apartment in kapoudistrio ST,275696105,Itamar,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98616,23.72831,Entire home/apt,45,2,1,2019-08-08,0.03,1,230,0,
36679724,Cozy-pleasant apartment city center,275561772,Efi,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99366,23.72172,Entire home/apt,29,1,14,2021-02-14,0.49,1,266,1,00000768581
36688355,Brand new executive apartment on Kolonaki Square,59751041,Evelina,,ΚΟΛΩΝΑΚΙ,37.976,23.74146,Entire home/apt,80,2,5,2021-09-20,0.18,1,167,4,00000864446
36697993,Deluxe@17 Flats &Roof Garden Athens Downtown!,273796822,Markos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97882,23.72483,Entire home/apt,27,1,32,2021-11-28,1.10,4,338,20,00000767533
36698522,A real paradise in the centre of Athens,252114371,Kt Paradise Apartments And More,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96409,23.72585,Entire home/apt,67,1,14,2021-10-22,0.49,1,343,9,00000723733
36699013,"Modern apartment, 5'  from central metro station",275838485,Νικολαος,,ΝΙΡΒΑΝΑ,38.00523,23.72241,Entire home/apt,35,1,6,2021-10-12,0.24,1,124,4,00001326684
36699374,Pete's Home,150233682,Panagiotis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98361,23.71767,Entire home/apt,55,1,2,2021-08-08,0.07,1,210,1,
36701541,doghouse balcony,99181949,Kostas,,ΚΥΨΕΛΗ,37.99978,23.74151,Entire home/apt,49,1,0,,,1,89,0,
36711005,Luxury apartment in the center of Athens,264931601,Μαρία,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98662,23.74023,Entire home/apt,32,3,17,2020-02-22,0.59,1,297,0,00000778330
36712126,Standard@17 Flats and Roof Garden Downtown Athens,273796822,Markos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98415,23.72798,Entire home/apt,30,1,16,2021-09-14,0.54,4,342,2,00000767588
36716254,"""Loukoumi project""in the heart of Athens",101322689,Mata,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96558,23.72385,Entire home/apt,85,2,34,2021-11-05,1.22,1,357,18,00000859491
36718117,ΜΑΚ1 Apartment,143026849,Yiannis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98721,23.72152,Entire home/apt,40,1,0,,,1,357,0,00000993096
36719865,MODERN 302 APARTMENT,20609102,NSplace,,ΘΗΣΕΙΟ,37.97657,23.72244,Entire home/apt,350,1,0,,,6,309,0,0206K124K0300201
36722138,Athens Smart Suite,188169639,Jeffo,,ΠΑΓΚΡΑΤΙ,37.96607,23.75103,Entire home/apt,75,1,6,2021-08-25,0.21,1,365,5,
36726160,Cosy apartment near to the historical center,274747546,Athanasios,,ΠΕΤΡΑΛΩΝΑ,37.96545,23.70567,Entire home/apt,35,2,6,2019-12-13,0.22,1,81,0,00000822370
36740330,Central Athens near Acropolis 2min metro 3rd BLUE,39042147,Nestor,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98418,23.72391,Entire home/apt,39,2,103,2021-12-14,3.51,10,337,41,00000131576
36757263,Karyatis Acropolitana Great Acropolis view veranda,266104590,Stefanos,,ΑΚΡΟΠΟΛΗ,37.96776,23.72887,Entire home/apt,89,2,12,2021-11-05,0.43,7,298,9,00000835390
36758200,"NETFLIX-FAST Wifi-Balcony!
New-bright-7th-central!",276287495,Adonis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98307,23.72354,Entire home/apt,55,2,65,2021-12-16,2.24,2,168,29,00001277443
36759091,"NETFLIX-FAST Wifi-New!
Quiet & Bright 
7th-Central",276287495,Adonis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98355,23.72318,Entire home/apt,42,2,47,2021-12-18,1.62,2,171,18,00001277523
36786434,"5´from Acropolis, house+ garden. ΑΜΑ 00808985180",62524388,Marianna,,ΑΚΡΟΠΟΛΗ,37.96552,23.72215,Entire home/apt,55,1,4,2021-10-24,0.66,1,299,4,00808985180
36791609,Meintani 19 Koukaki apartment,240367992,Gpm,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96306,23.72109,Entire home/apt,45,1,16,2021-11-14,0.57,29,242,8,00001126159
36793635,"Studio next to Agios Nikolaos Church, Folegamdrou",240367992,Gpm,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00755,23.72928,Entire home/apt,36,1,5,2020-03-02,0.17,29,364,0,00001126392
36796957,My place,212789371,Elena,,ΠΑΤΗΣΙΑ,38.01603,23.73212,Entire home/apt,20,2,20,2021-11-05,0.67,1,155,4,00000898613
36801863,A comfortable small studio nearby Acropolis 2.,92310506,Sokol,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98236,23.7204,Entire home/apt,33,1,142,2021-11-29,4.87,30,345,62,00001085614
36807944,Cube room with Big Veranda - AthINN Residence #303,227185288,AthINN Residence,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977795,23.728117,Entire home/apt,34,1,72,2021-11-28,2.46,16,291,51,00000468114
36813857,Traditional Double Suite - AthINN Residence #103,227185288,AthINN Residence,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9778,23.72812,Entire home/apt,45,1,70,2021-11-27,2.42,16,344,44,00000469333
36816172,Vasiliki's cosy apartment in Athens center,131194354,Ioanna,,ΣΕΠΟΛΙΑ,38.00692,23.71933,Entire home/apt,35,1,4,2020-10-24,0.14,1,34,0,00000754820
36816636,Private entrance cozy flat,198561655,Nikos,,ΠΕΤΡΑΛΩΝΑ,37.96711,23.70223,Entire home/apt,46,2,0,,,1,363,0,00000233159
36824365,Chris apartment near Koukaki,276779165,Christos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95842,23.7227,Entire home/apt,40,3,16,2021-12-11,0.55,1,340,5,00000757762
36824908,Cozy Penthouse with Stunning view to Acropolis!,276780249,Stamatis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97796,23.72927,Entire home/apt,124,2,31,2021-10-22,1.05,2,345,13,88880000967
36826311,35m² Modern Renovated Studio in Psyri Korinis str,29927830,Homm ®,,ΚΕΡΑΜΕΙΚΟΣ,37.98096,23.72323,Entire home/apt,30,2,65,2021-11-25,2.24,153,297,22,00001122581
36827541,56m² homm Koukaki Modern Apartment Ag. Nikolaou st,29927830,Homm ®,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9638,23.71943,Entire home/apt,47,2,78,2021-11-30,2.71,153,358,27,00001044825
36827789,Liberty Park place,276799819,Alexandros,,ΙΛΙΣΙΑ,37.97943,23.75391,Entire home/apt,60,2,0,,,1,365,0,
36840921,Comfy Downtown Diamond!(Acropolis area),276734350,Eleni,,ΘΗΣΕΙΟ,37.97459,23.71495,Entire home/apt,31,1,21,2020-04-26,0.72,1,0,0,00000767930
36855416,“Traveller’s Hut” apartment in Neos Kosmos,149346682,Myvacations,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96062,23.73041,Entire home/apt,77,2,17,2020-11-08,0.58,31,91,0,00001079176
36856411,Athenian Foss -  Presidential Suite,48654793,Do  Disturb,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97618,23.72961,Hotel room,230,1,2,2021-07-02,0.09,8,364,1,150039201000
36860963,Athens BlueBuilding 6th floor,266896018,Dimitris,,ΣΤΑΔΙΟ,37.96764,23.74451,Entire home/apt,160,1,2,2020-03-08,0.09,6,196,0,
36861660,Comfortable and cozy like home,277057672,Lilia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96577,23.72305,Entire home/apt,60,1,0,,,6,0,0,
36861749,Athens BlueBuilding 5th floor,266896018,Dimitris,,ΣΤΑΔΙΟ,37.96764,23.74451,Entire home/apt,147,1,0,,,6,197,0,
36861937,Athens BlueBuilding 4th floor,266896018,Dimitris,,ΣΤΑΔΙΟ,37.96764,23.74451,Entire home/apt,147,1,0,,,6,198,0,
36862177,Athens BlueBuilding 3rd floor,266896018,Dimitris,,ΣΤΑΔΙΟ,37.96764,23.74451,Entire home/apt,134,1,0,,,6,195,0,
36862287,Athens BlueBuilding 2nd floor,266896018,Dimitris,,ΣΤΑΔΙΟ,37.96764,23.74451,Entire home/apt,134,1,2,2021-10-24,0.08,6,199,1,
36862405,Athens BlueBuilding 1st floor,266896018,Dimitris,,ΣΤΑΔΙΟ,37.96764,23.74451,Entire home/apt,126,1,0,,,6,194,0,
36863887,Metaxourgio two bedroom 55m2 apartment,72006641,Yury,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98558,23.71842,Entire home/apt,39,2,5,2021-12-13,0.18,2,26,1,00000863533
36865753,Trendy 3bd apartment in the heart of Athens!,159755427,NewDeal,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9865,23.73368,Entire home/apt,54,1,22,2021-12-07,3.17,21,326,22,00001235694
36866722,Chambre Centre Athènes,277090906,Mizo,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99535,23.73157,Private room,40,2,0,,,3,364,0,
